Date,AveragePrice,Total.Volume,X4046,X4225,X4770,Total.Bags,Small.Bags,Large.Bags,XLarge.Bags,type,year,region
21/01/18,1.64,18554.97,349.05,3967.66,0,14238.26,6204.43,8033.83,0,organic,2018,Atlanta
10/09/17,1.74,1969051.97,898753.94,359807.34,94971.16,615519.53,568315.4,14394.75,32809.38,conventional,2017,LosAngeles
30/08/15,1.19,2544630.5,1422797.76,464251.81,31618.81,625962.12,489650.49,136184.25,127.38,conventional,2015,Southeast
01/10/17,1.79,660452.07,106075.6,477519.16,3125.78,73731.53,72812.1,451.17,468.26,conventional,2017,SanFrancisco
06/08/17,1.32,5548410.44,2036702.69,1451163.28,107844.51,1952699.96,1060422.56,879238.7,13038.7,conventional,2017,West
26/04/15,1.29,747841.09,58013.85,431532.87,39942.57,218351.8,212064.73,6184.29,102.78,conventional,2015,BaltimoreWashington
29/05/16,0.96,28717.52,12198.1,72.56,0,16446.86,14854.83,1592.03,0,organic,2016,Houston
05/07/15,2.01,1841.62,65.57,91.22,11.24,1673.59,1673.59,0,0,organic,2015,HarrisburgScranton
01/10/17,2.09,60186.09,1616.73,15507.7,1134.3,41901.3,32057.02,9844.28,0,organic,2017,Plains
10/07/16,1.4,80274.62,16115.35,16079.41,930.51,47149.35,35176.48,11972.87,0,organic,2016,Southeast
08/05/16,0.94,4460481.53,610996.39,2239470.6,471428.29,1138586.25,768004.44,312684.34,57897.47,conventional,2016,GreatLakes
12/02/17,0.64,3625630.64,1181120.66,592688.22,61331.51,1790490.25,1664506.69,81240.11,44743.45,conventional,2017,LosAngeles
13/03/16,1.41,714002.3,192002.8,383557.6,52459.24,85982.66,85202.82,726.43,53.41,conventional,2016,SanFrancisco
18/10/15,1.97,3681.19,336.37,1394,1143.22,807.6,807.6,0,0,organic,2015,Charlotte
15/01/17,1.29,166158.43,935.22,107348.7,2863.54,55010.97,49537.11,5423,50.86,conventional,2017,GrandRapids
11/02/18,1.34,14630.14,919.6,20.32,0,13690.22,13683.55,6.67,0,organic,2018,Pittsburgh
28/06/15,1,329753.61,135230.94,30175.61,48618.79,115728.27,111301.27,2126.05,2300.95,conventional,2015,Detroit
20/03/16,0.87,96171.26,1402.83,26703.78,0,68064.65,257.53,67807.12,0,organic,2016,Portland
09/10/16,1.08,598035.57,107796.99,124430.54,15502.77,350305.27,284345.95,65755.98,203.34,conventional,2016,Portland
07/06/15,1.71,2275.26,972.08,9.4,0,1293.78,1293.78,0,0,organic,2015,Tampa
25/02/18,1.06,174394.57,41912.44,37321.57,206.18,94954.38,66920.87,27310.18,723.33,conventional,2018,Roanoke
18/09/16,1.5,732424.67,151204.91,367425.65,18808.75,194985.36,191238.8,3746.56,0,conventional,2016,BaltimoreWashington
12/07/15,1.92,4163.22,1501.88,2048.18,0,613.16,20,593.16,0,organic,2015,StLouis
11/03/18,1.13,482065.76,217013.42,79944.64,4374.67,180733.03,141288.83,36165.79,3278.41,conventional,2018,SouthCarolina
15/10/17,1.78,10715.93,583.8,1787.74,0,8344.39,7285.43,1058.96,0,organic,2017,Columbus
25/12/16,0.79,5630041.84,2676152.87,1320133.68,20052.89,1613702.4,1288631.84,301809.49,23261.07,conventional,2016,SouthCentral
07/05/17,2.25,16765.51,2383.48,6793.53,18.88,7569.62,7569.62,0,0,organic,2017,Philadelphia
28/08/16,1.67,54112.35,5905.64,22226.82,309.42,25670.47,9529.41,16141.06,0,organic,2016,Plains
26/06/16,0.89,6046264.46,3148031.62,995499.7,425639.83,1477093.31,1226901.91,190503.41,59687.99,conventional,2016,SouthCentral
12/02/17,1.04,10825.69,1444.56,562.93,0,8818.2,1576.67,7241.53,0,organic,2017,StLouis
07/01/18,1.53,15714.11,405.37,4195.19,0,11113.55,7883.61,3229.94,0,organic,2018,Atlanta
09/07/17,1.84,11854.84,2378.75,4376.29,0,5099.8,2688.05,2411.75,0,organic,2017,PhoenixTucson
08/11/15,2.14,2878.54,113.32,2199.02,0,566.2,553.88,12.32,0,organic,2015,HartfordSpringfield
18/02/18,2.25,21551.76,9721.38,9543.71,0,2286.67,2283.34,3.33,0,organic,2018,SanFrancisco
07/06/15,1.03,187983.88,92110.97,33225.37,29167.3,33480.24,23654.01,5888.63,3937.6,conventional,2015,Columbus
01/03/15,1.64,8743.37,2206.18,2725.29,0,3811.9,3811.9,0,0,organic,2015,WestTexNewMexico
30/08/15,1.6,30663.55,1065.92,29017.63,0,580,580,0,0,organic,2015,Chicago
14/08/16,1.06,202833.66,102665.18,19071.46,173.94,80923.08,67507.82,13415.26,0,conventional,2016,Nashville
05/07/15,1.46,56929.52,17846.84,30121.84,4.75,8956.09,8956.09,0,0,organic,2015,LosAngeles
24/12/17,1.82,138506.44,25276.34,58176.83,0,55053.27,54984.78,68.49,0,organic,2017,California
28/06/15,1.71,46229.47,8112.46,37972.31,144.7,0,0,0,0,organic,2015,Seattle
13/11/16,1.81,892.02,0,67.8,0,824.22,824.22,0,0,organic,2016,Syracuse
14/02/16,1.46,3416.04,549.33,0,0,2866.71,2863.38,3.33,0,organic,2016,NewOrleansMobile
16/04/17,1.12,33122.75,9397.49,707.69,0,23017.57,22882.31,135.26,0,organic,2017,DallasFtWorth
22/02/15,1.33,1088977.45,18716.23,757987.66,2885,309388.56,253336.8,56051.76,0,conventional,2015,NewYork
12/07/15,1.13,2783554.82,532046.38,1337980.83,205773.72,707753.89,662158.17,44652.53,943.19,conventional,2015,Midsouth
03/09/17,2.26,77686.48,2180.86,19175.72,171.85,56158.05,40265.41,15892.64,0,organic,2017,Southeast
11/06/17,0.89,1240308.02,627610.5,201534.03,5451.76,405711.73,200221.42,205490.31,0,conventional,2017,Houston
06/09/15,1.18,4088061.71,99311.62,3227507.37,6693.26,754549.46,688674.24,65777.16,98.06,conventional,2015,Northeast
06/08/17,1.32,155635.24,2068.33,78780.02,42.94,74743.95,73066.17,84.45,1593.33,conventional,2017,BuffaloRochester
01/05/16,0.92,169483.29,1981.15,114448.24,2935.24,50118.66,35865.31,14253.35,0,conventional,2016,Pittsburgh
11/10/15,1.58,564456.6,106180.64,351965.39,33512.19,72798.38,72030.82,735.56,32,conventional,2015,SanFrancisco
01/01/17,1.48,808971.88,99820.77,273329.61,4425.75,431395.75,273456,157939.75,0,organic,2017,TotalUS
06/09/15,1.09,170309.3,3673.53,111964.57,6016.37,48654.83,45108.48,3486.89,59.46,conventional,2015,GrandRapids
19/07/15,1.23,7731.85,266.76,4409.88,0,3055.21,1228.95,1826.26,0,organic,2015,Nashville
11/06/17,1.27,3714237.95,596035.19,1338515.62,248948.07,1530739.07,867501.26,619111.8,44126.01,conventional,2017,GreatLakes
07/01/18,1.08,28741.11,22.16,6254.59,225.17,22239.19,22132.06,107.13,0,organic,2018,Charlotte
09/08/15,0.97,427229.44,257930.36,58043.78,161.33,111093.97,75694.1,35397.12,2.75,conventional,2015,Tampa
10/07/16,2.33,50300.29,4834.52,19429.86,2346.9,23689.01,23056.33,632.68,0,organic,2016,NewYork
04/01/15,0.77,5144267.01,2745009.1,1755142.21,73432.89,570682.81,442217.85,128451.37,13.59,conventional,2015,SouthCentral
15/01/17,1.62,10210.4,185.33,5492.56,523.31,4009.2,3842,167.2,0,organic,2017,RaleighGreensboro
20/08/17,1.41,29913744.37,10507928.78,8837219.28,581074.35,9987521.96,6837126.12,2911554.48,238841.36,conventional,2017,TotalUS
05/04/15,1.51,8978.08,460.98,6496.51,0,2020.59,436.3,1584.29,0,organic,2015,Detroit
10/07/16,1.37,831187.91,64925.62,489314.56,44218.72,232729.01,217648.42,2447.94,12632.65,conventional,2016,BaltimoreWashington
16/07/17,1.23,5447.12,157.91,128.12,0,5161.09,5157.76,3.33,0,organic,2017,NewOrleansMobile
07/01/18,1.77,2553.9,42.6,949.08,0,1562.22,552.06,1010.16,0,organic,2018,Boise
10/01/16,0.77,63531.61,4369.82,10784.78,55.07,48321.94,980.62,47341.32,0,organic,2016,Denver
29/10/17,1.48,251521.91,76356.75,82013.34,4266.3,88885.52,85668.09,3216.32,1.11,conventional,2017,RaleighGreensboro
19/03/17,1.6,92774.61,2332.96,72033.15,140.57,18267.93,8302.27,9965.66,0,conventional,2017,Albany
25/09/16,1.37,349975.92,140782.83,66909.61,109.75,142173.73,78485.78,63687.95,0,conventional,2016,Tampa
16/07/17,2.14,127255.55,18861.09,52718.44,9.36,55666.66,55588.67,77.99,0,organic,2017,California
11/09/16,1.59,18422.92,2500.57,13057.42,0,2864.93,1950.17,914.76,0,organic,2016,SanDiego
30/07/17,2.14,113903.29,15243.52,40785.21,0,57874.56,57767.34,107.22,0,organic,2017,California
13/03/16,1.05,140244.15,47503.75,31781.65,18665.91,42292.84,26468.1,14097.62,1727.12,conventional,2016,Columbus
24/09/17,1.74,135854.22,7948.8,63487.06,867.35,63551.01,31441.95,32031.35,77.71,conventional,2017,Indianapolis
18/12/16,0.9,437170.79,106000.4,161104.63,14145.04,155920.72,115858.84,38951.6,1110.28,conventional,2016,SanDiego
22/10/17,1.48,9007.77,129.36,1196.31,0,7682.1,5690.13,1991.97,0,organic,2017,Indianapolis
25/12/16,1.48,95184.06,3993.87,63263,0,27927.19,22279.91,5647.28,0,organic,2016,GreatLakes
17/05/15,1.09,77996.78,36879.96,24110.51,4295.38,12710.93,12710.93,0,0,conventional,2015,Spokane
10/09/17,1.85,244428.88,10454.25,38728.87,60.38,195185.38,188367.7,6817.68,0,organic,2017,Northeast
04/03/18,1.25,988572.63,102687.68,619501.22,5269.13,261114.6,256822.62,4225.31,66.67,conventional,2018,BaltimoreWashington
11/09/16,1.77,15909.84,217.23,5379.34,518.49,9794.78,8919.3,875.48,0,organic,2016,RaleighGreensboro
31/12/17,1.36,14495.2,483.32,4217.86,0,9794.02,7802.06,1991.96,0,organic,2017,CincinnatiDayton
02/08/15,2.76,13936.04,1762.59,12145.2,0,28.25,28.25,0,0,organic,2015,SanFrancisco
02/10/16,1.59,3257752.57,208054.74,2048824.18,17032.95,983840.7,922618.7,60122.74,1099.26,conventional,2016,Northeast
26/02/17,1.43,3980574.14,206240.69,2790944.02,24709.35,958680.08,851836,100143.29,6700.79,conventional,2017,Northeast
09/07/17,2.36,3562.52,1253.12,1982.16,0,327.24,322.03,5.21,0,organic,2017,Sacramento
19/06/16,1.23,49843.09,7923.86,26690.89,18.5,15209.84,1979.12,13230.72,0,organic,2016,Portland
26/04/15,1.11,435990.48,235664.26,141949.05,14634.32,43742.85,37689.45,6053.4,0,conventional,2015,SanDiego
14/02/16,1.52,66026.03,2939.06,32755.22,1927.84,28403.91,16485.43,11918.48,0,organic,2016,Midsouth
18/01/15,0.77,1017854.16,458532.19,429687.47,9353.74,120280.76,107320.39,12960.37,0,conventional,2015,Houston
28/01/18,1.12,1152539.42,115283.7,805041.45,4257.45,227956.82,225931.13,2019.02,6.67,conventional,2018,BaltimoreWashington
24/07/16,2.25,20483.39,5280.24,13778.08,9.85,1415.22,1037.71,377.51,0,organic,2016,Portland
01/02/15,1.18,13645.72,10810.58,2016.62,0,818.52,813.46,5.06,0,organic,2015,PhoenixTucson
22/11/15,1,133618.33,30028.69,53644.97,24221.58,25723.09,22228.47,3494.62,0,conventional,2015,Charlotte
23/04/17,1.04,3074226.19,1118405.84,429077.76,108744.24,1417998.35,1358189.5,3262.06,56546.79,conventional,2017,LosAngeles
21/01/18,1.14,345436.84,125847.54,136876.39,168.16,82544.75,79398.89,3142.53,3.33,conventional,2018,HarrisburgScranton
27/08/17,2.17,6628.13,311.6,2074.07,0,4242.46,3087.88,1154.58,0,organic,2017,Roanoke
14/02/16,0.97,481484.29,313342.08,57925.31,1008.13,109208.77,74366.38,34842.39,0,conventional,2016,Atlanta
21/01/18,1.4,17566.45,105.95,4280.36,73.29,13106.85,11152.35,1954.5,0,organic,2018,SouthCarolina
05/03/17,1.25,373924.25,8437.42,316785.84,265.3,48435.69,46650.51,1785.18,0,conventional,2017,HartfordSpringfield
01/10/17,2.04,63623.43,5060.7,14782.9,90.07,43689.76,43667.44,22.32,0,organic,2017,NewYork
13/12/15,1.72,6991.24,5065.07,1160.53,0,765.64,765.64,0,0,organic,2015,PhoenixTucson
27/03/16,1.18,1702.84,96.59,220.18,26.36,1359.71,1356.26,3.45,0,organic,2016,Pittsburgh
27/08/17,1.54,562332.61,148933.34,138239.09,435.65,274724.53,225974.56,48406.18,343.79,conventional,2017,Seattle
13/11/16,2.68,5260.62,15.23,3074.13,20.77,2150.49,2142.8,7.69,0,organic,2016,HartfordSpringfield
05/07/15,1.01,562462.33,436377.91,54675.38,848.55,70560.49,50684.74,19851,24.75,conventional,2015,Atlanta
12/04/15,1.01,515246.69,260591.11,189713.87,14665.62,50276.09,26305.87,23949.07,21.15,conventional,2015,SanDiego
01/11/15,0.89,103768.67,3443.02,60544.64,5446.36,34334.65,11070.08,21945.2,1319.37,conventional,2015,Louisville
16/07/17,1.56,3525.61,22.61,39.69,0,3463.31,3459.98,3.33,0,organic,2017,Tampa
01/05/16,0.79,7158300.84,2324813.13,2013820.54,131269.35,2688397.82,1975170.33,706418.43,6809.06,conventional,2016,West
04/09/16,1.13,563852.38,132309,141811.18,2493.01,287239.19,286871.24,129.11,238.84,conventional,2016,Seattle
11/12/16,1.2,128166.44,1044.89,60598.79,2268.01,64254.75,58703.61,5538.87,12.27,conventional,2016,GrandRapids
08/11/15,1.3,10407.9,339.94,7705.72,0,2362.24,420,1942.24,0,organic,2015,CincinnatiDayton
04/03/18,1.52,1634430.77,142345.03,390129.5,1225.97,1099871.68,831885.5,267818.31,167.87,organic,2018,TotalUS
16/08/15,1.12,320750.54,157907.67,60468.01,17614.64,84760.22,78819.75,5940.47,0,conventional,2015,SouthCarolina
05/04/15,1.92,29692.3,6708.14,22605.23,43.95,334.98,0,334.98,0,organic,2015,Seattle
31/01/16,1.54,1844.79,804.36,0,0,1040.43,1040.43,0,0,organic,2016,MiamiFtLauderdale
21/02/16,1.01,141335.89,63676.54,22329.28,211.65,55118.42,18439.32,36679.1,0,conventional,2016,Jacksonville
14/02/16,1.71,4744.15,1732.47,659.07,0,2352.61,41.1,2311.51,0,organic,2016,StLouis
23/07/17,1.85,87888.29,5573.31,20491.42,1314.87,60508.69,60473.16,35.53,0,organic,2017,NewYork
01/03/15,2,20787.25,5138.97,10612.61,10.07,5025.6,5025.6,0,0,organic,2015,NewYork
14/02/16,0.9,63682.51,1154.71,18425.48,3.31,44099.01,1433.94,42665.07,0,organic,2016,Portland
02/08/15,1.18,519887.27,210529.13,181274.82,12790.08,115293.24,115288.63,2.95,1.66,conventional,2015,Seattle
01/01/17,1.88,7740.98,2155.99,3030.64,1.2,2553.15,2547.83,5.32,0,organic,2017,PhoenixTucson
03/04/16,1.71,5126.69,318,2844.01,658.9,1305.78,1305.78,0,0,organic,2016,Charlotte
11/03/18,1.32,486492.24,45869.8,237689.35,297.86,202635.23,177287.22,23394.68,1953.33,conventional,2018,Philadelphia
01/05/16,1.31,83407.69,992.24,54950.48,769.07,26695.9,26695.9,0,0,conventional,2016,Syracuse
12/03/17,1.73,129820.93,1645.17,64057.69,21287.24,42830.83,26704.25,7110.17,9016.41,conventional,2017,GrandRapids
03/01/16,1.08,11446.01,3979.05,125.64,0,7341.32,1630,5711.32,0,organic,2016,Tampa
31/12/17,1.74,78872.75,15369.81,20722.83,0,42780.11,42693.41,86.7,0,organic,2017,LosAngeles
23/07/17,1.34,2886538.37,613826.71,1240751.66,26154.28,1005805.72,861274.69,114928.95,29602.08,conventional,2017,Midsouth
12/04/15,0.76,840314.58,564694.43,167105.74,11290.94,97223.47,71587.33,25636.14,0,conventional,2015,WestTexNewMexico
19/03/17,1.52,45637.49,1575.36,14762.91,4.06,29295.16,787.25,28507.91,0,organic,2017,Seattle
21/01/18,1.62,12422.7,8.94,5461.01,246.99,6705.76,6703.12,2.64,0,organic,2018,Charlotte
19/11/17,1.59,81736.75,1073.19,16938.74,113.55,63611.27,58343.44,5267.83,0,organic,2017,Southeast
08/11/15,1.74,6908.14,1657.5,4296.5,0,954.14,216.67,737.47,0,organic,2015,Detroit
12/04/15,1.82,31363.93,3059.06,17207.03,9.2,11088.64,8861.94,2226.7,0,organic,2015,Plains
01/05/16,1.4,121983.64,2819.59,74390.65,22.17,44751.23,17013.33,27737.9,0,organic,2016,GreatLakes
12/07/15,1.92,1267.44,124.64,166.18,6.53,970.09,970.09,0,0,organic,2015,HarrisburgScranton
09/07/17,2.26,18665.31,1270.14,7508.32,197.39,9689.46,9685.02,4.44,0,organic,2017,BaltimoreWashington
23/08/15,1.08,545296.58,153011.47,274926.31,15312.9,102045.9,101670.76,332.04,43.1,conventional,2015,Portland
31/12/17,0.83,315463.87,101602.77,102532.75,1995.65,109332.7,97601.86,11720.6,10.24,conventional,2017,RichmondNorfolk
27/09/15,1.07,370321.17,262107.44,61870.63,680.8,45662.3,20533.87,25125.65,2.78,conventional,2015,Atlanta
20/12/15,1.55,62669.16,7341.18,45409.35,6.23,9912.4,4761.67,5150.73,0,organic,2015,GreatLakes
17/04/16,0.97,172183.83,56381.07,48784.24,27374.63,39643.89,27199.14,7590.56,4854.19,conventional,2016,Columbus
10/12/17,1.42,35195.1,2456.22,5456.26,13.45,27269.17,1496.88,25762.95,9.34,organic,2017,Portland
24/04/16,0.87,295498.57,150931.36,33965.14,3088.13,107513.94,77956.93,29557.01,0,conventional,2016,NewOrleansMobile
26/03/17,1.21,17776.08,1879.08,4266.97,0,11630.03,11468.09,161.94,0,organic,2017,LasVegas
13/12/15,1.74,24743.66,9360.81,5604,383.91,9394.94,8680.07,714.87,0,organic,2015,Southeast
09/08/15,1.87,34667.31,5931,16409.94,18.94,12307.43,10591.35,1716.08,0,organic,2015,Plains
03/01/16,0.92,4065583.41,604697.28,2200074.78,543717.88,717093.47,438279.98,147920.69,130892.8,conventional,2016,GreatLakes
18/10/15,1.85,7576.11,1707.43,5314.68,0,554,554,0,0,organic,2015,SanDiego
18/10/15,0.98,137773.84,62590.79,33116.75,18606.59,23459.71,18601.8,4384.37,473.54,conventional,2015,Columbus
16/04/17,0.88,60261.72,11936.8,133.14,0,48191.78,48107.57,84.21,0,organic,2017,Houston
14/02/16,0.95,81626.44,22683.59,21398.24,2422.28,35122.33,35052.5,53.1,16.73,conventional,2016,Spokane
02/07/17,1.93,35248.52,6316.51,10620.11,5.02,18306.88,315.73,17991.15,0,organic,2017,Portland
04/10/15,1.19,1849.29,305.21,265.77,0,1278.31,996.34,281.97,0,organic,2015,Pittsburgh
19/07/15,0.96,626841.5,436603.6,96849.49,98.68,93289.73,55330.18,37959.55,0,conventional,2015,MiamiFtLauderdale
04/03/18,1.15,2092354.75,888108.56,501748.08,8144.54,694353.57,627934.12,53944.75,12474.7,conventional,2018,Plains
13/08/17,1.01,940390.93,458381.41,178230.34,12192.21,291586.97,178802.98,109113.99,3670,conventional,2017,PhoenixTucson
29/10/17,1.73,27732.82,1757.98,4800.42,5.22,21169.2,21134.75,34.45,0,organic,2017,Philadelphia
27/09/15,1.68,2137.67,849.13,835.21,0,453.33,453.33,0,0,organic,2015,GrandRapids
15/05/16,1.7,16935.54,684.57,8702.37,189.88,7358.72,6434.69,924.03,0,organic,2016,BaltimoreWashington
02/08/15,1.04,248670.72,157656.04,8025.5,11763,71226.18,66186.24,5015.77,24.17,conventional,2015,NewOrleansMobile
27/11/16,1.26,3129.1,1.25,987.17,0,2140.68,566.67,1574.01,0,organic,2016,Louisville
25/10/15,0.82,635873.6,363487.08,166607.85,31960.04,73818.63,72717.86,1100.77,0,conventional,2015,WestTexNewMexico
30/04/17,1.26,832704.2,511842.97,127586.28,121.3,193153.65,79251.87,113901.78,0,conventional,2017,MiamiFtLauderdale
20/12/15,1,385518.03,99604.61,224843.47,15917.28,45152.67,45138.23,8.66,5.78,conventional,2015,Sacramento
28/01/18,1.36,461179.38,294233.52,36783.53,958.61,129203.72,77554.08,51622.97,26.67,conventional,2018,Tampa
16/04/17,1.49,1493331.28,176684.11,437947.67,5096.43,873603.07,576538.3,297064.77,0,organic,2017,TotalUS
17/01/16,1.26,42107.7,560.56,15954.79,6.67,25585.68,163.14,25422.54,0,organic,2016,Seattle
25/06/17,1.35,2035318.57,790697.35,562376.12,10764.95,671480.15,633187.99,29126.86,9165.3,conventional,2017,Plains
17/05/15,1.55,6367.54,383.39,4720.92,0,1263.23,884.72,378.51,0,organic,2015,Nashville
01/10/17,1.93,10632.88,3685.08,235.65,11.49,6700.66,6690.16,10.5,0,organic,2017,Denver
03/01/16,1.24,5024.11,81.06,2303.95,0,2639.1,476.28,2162.82,0,organic,2016,Roanoke
18/03/18,1.12,234236.46,125894.69,13198.7,449.65,94693.42,38854.51,55768.91,70,conventional,2018,Jacksonville
08/03/15,1.45,60658.97,15501.22,44127.27,10.85,1019.63,0,1019.63,0,organic,2015,Portland
05/11/17,1.62,71076.94,2483.36,55509.31,33.88,13050.39,9877.42,3172.97,0,conventional,2017,Albany
14/06/15,1.13,277578.88,42766.16,140403.76,2028.31,92380.65,87952.58,2821.41,1606.66,conventional,2015,HarrisburgScranton
04/09/16,1.34,38353.11,4754.59,13713.44,0,19885.08,872.7,19012.38,0,organic,2016,Portland
20/08/17,1.33,224102.83,51667.62,76235.53,1638.15,94561.53,84245.95,5869.87,4445.71,conventional,2017,RichmondNorfolk
12/02/17,1.13,176589.86,1277.43,107963.46,8309.17,59039.8,49076.31,6314.58,3648.91,conventional,2017,GrandRapids
28/06/15,1.14,452801.32,2582.77,282587.99,15156.27,152474.29,152425.4,48.89,0,conventional,2015,NorthernNewEngland
23/10/16,1.4,2998.64,352.97,95.3,1.18,2549.19,0,2549.19,0,organic,2016,Jacksonville
15/03/15,1.67,846.47,0,134.36,0,712.11,712.11,0,0,organic,2015,Syracuse
12/02/17,0.65,1122062.47,634306.53,74919.2,16662.96,396173.78,146277.87,249895.91,0,conventional,2017,WestTexNewMexico
11/01/15,0.93,274481.48,126092.05,101653.19,9591.88,37144.36,36874.44,269.92,0,conventional,2015,LasVegas
17/04/16,1.47,8123.8,812.04,2592.81,324.57,4394.38,3937.03,457.35,0,organic,2016,SouthCarolina
17/04/16,0.67,109590.28,41244.44,9075.77,4729.87,54540.2,53939.82,14.55,585.83,conventional,2016,Boise
06/11/16,1.63,57178.2,3212.04,43024.32,36.4,10905.44,10474.09,431.35,0,conventional,2016,Albany
18/10/15,1.39,11010.45,7657.06,253.39,0,3100,3070,30,0,organic,2015,DallasFtWorth
13/12/15,1.32,8699.18,307.35,6153.05,0,2238.78,440.58,1798.2,0,organic,2015,CincinnatiDayton
22/02/15,1.8,3091.01,1268.18,1776.16,0,46.67,46.67,0,0,organic,2015,StLouis
15/01/17,1.67,88279.56,3414.04,43794.8,2191.38,38879.34,37053.18,1826.16,0,organic,2017,Midsouth
05/06/16,1.01,4188245.99,467971.13,2147776.06,487106.11,1085392.69,776263.67,220019.19,89109.83,conventional,2016,GreatLakes
24/04/16,1.73,18656.87,1,689.29,0,17966.58,16196.34,1770.24,0,organic,2016,Boston
10/07/16,0.89,1101543.61,607069.9,208421.56,41628.96,244423.19,201545.27,39452.64,3425.28,conventional,2016,Houston
29/03/15,1.04,29982648.43,12524637.04,11541041.35,811272.88,5105697.16,4487886.76,610349.2,7461.2,conventional,2015,TotalUS
10/07/16,1,357786.69,153905.64,69545.22,7716.52,126619.31,78101.14,47342.89,1175.28,conventional,2016,LasVegas
09/10/16,1.57,10417.82,30.12,706.39,0,9681.31,9676.32,4.99,0,organic,2016,Boston
30/04/17,1.48,268831.64,54369.02,135977,123.86,78361.76,76015.77,2179.32,166.67,conventional,2017,HarrisburgScranton
08/05/16,1.1,41244.99,4759.58,9207.54,14337.18,12940.69,7111.59,5829.1,0,organic,2016,WestTexNewMexico
16/08/15,2.11,47299.93,6353.43,20046.99,806.2,20093.31,19683.26,410.05,0,organic,2015,Northeast
